SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,9.94e-01,7.65e-01,0.00e+00,1.27e+00
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,7.14e-01,9.16e-01,0.00e+00,9.35e-01
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,8.78e-01,7.92e-01,0.00e+00,1.13e+00
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,8.25e-01,9.87e-01,0.00e+00,7.98e-01
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,8.37e-01,9.59e-01,0.00e+00,9.76e-01
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,1.69e+00,9.95e-01,0.00e+00,1.95e+00
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,1.85e+00,9.87e-01,0.00e+00,1.87e+00
SunEarth_4m_H2O                                   ,5.00e+03,1.00e-10, 1.000,1.51e+00,1.02e+00,0.00e+00,1.59e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.79e+00,1.22e+00,0.00e+00,1.59e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.84e+00,1.06e+00,0.00e+00,1.79e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.14e+00,1.19e+00,0.00e+00,1.79e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.86e+00,1.21e+00,0.00e+00,1.73e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.76e+00,1.08e+00,0.00e+00,1.77e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.82e+00,1.34e+00,0.00e+00,1.52e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.99e+00,1.29e+00,0.00e+00,1.59e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.87e+00,1.10e+00,0.00e+00,1.83e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.84e+00,1.26e+00,0.00e+00,1.61e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.93e+00,1.36e+00,0.00e+00,1.60e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.91e+00,1.23e+00,0.00e+00,1.57e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.87e+00,1.19e+00,0.00e+00,1.60e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,4.80e-02,1.10e+00,0.00e+00,4.34e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-2.17e-02,1.22e+00,0.00e+00,-1.99e-02
